Frame,RMSD_dock
1745,4.190224
1746,3.6797583
1747,3.5380347
1748,4.147854
1749,4.5133357
1750,4.600076
1751,4.8117213
1752,4.4099994
1753,4.537906
1754,4.0340414
1755,4.2104864
1756,5.1171975
1757,4.667901
1758,4.630239
1759,4.282755
1760,5.2851987
1761,4.7468095
1762,4.9213185
1763,4.3785925
1764,4.550219
1765,4.708936
1766,4.9615607
1767,4.6701965
1768,3.909712
1769,3.8865957
1770,4.3703113
1771,4.556445
1772,4.808963
1773,4.9298925
1774,4.5592575
1775,4.2409415
1776,4.4923644
1777,4.5147643
1778,4.441101
1779,4.514842
1780,4.3519015
1781,4.6590357
1782,4.761093
1783,4.090569
1784,4.3750324
1785,3.9685836
1786,4.4393525
1787,4.1388574
1788,4.469184
1789,4.2759595
1790,4.032152
1791,3.9495392
1792,4.5584316
1793,4.3972707
1794,4.504546
1795,5.3468285
1796,4.7706566
1797,4.296339
1798,3.7792952
1799,4.5017247
1800,4.2531734
1801,4.76457
1802,3.9192767
1803,4.3965225
1804,4.179911
1805,4.636124
1806,4.609347
1807,4.4380317
1808,4.5236835
1809,4.430445
1810,4.2734003
1811,4.033455
1812,4.4080973
1813,4.430124
1814,4.075191
1815,4.1755295
1816,4.277211
1817,4.329665
1818,3.710019
1819,4.1682463
1820,3.835283
1821,3.91208
1822,4.581833
1823,4.432363
1824,4.5187755
1825,4.409816
1826,4.634253
1827,3.9120924
1828,4.2228456
1829,4.018377
1830,4.384328
1831,4.1989765
1832,3.750322
1833,4.320154
1834,4.8031144
1835,4.106831
1836,4.0103984
1837,5.0243416
1838,3.883225
1839,3.6686296
1840,4.155176
1841,4.1660647
1842,3.9798481
1843,4.710437
1844,4.422907
1845,4.542285
1846,4.379066
1847,4.366971
1848,4.1520724
1849,4.4891305
1850,4.102728
1851,4.5383263
1852,4.595827
1853,4.897211
1854,4.467884
1855,4.2660213
1856,4.22157
1857,4.8486285
1858,5.105095
1859,4.161201
1860,4.9006915
1861,4.3778486
1862,4.12261
1863,4.6844764
1864,5.501813
1865,5.106977
1866,4.3964653
1867,3.8598483
1868,4.1710324
1869,4.010267
1870,4.455469
1871,4.6383615
1872,4.1108403
1873,4.352746
1874,4.384416
1875,4.248677
1876,4.0962367
1877,4.2374916
1878,4.3193893
1879,4.433256
1880,4.403243
1881,4.422792
1882,4.021878
1883,4.383146
1884,4.202058
1885,4.3039055
1886,4.3458757
1887,4.384151
1888,4.3791304
1889,4.0700154
1890,4.030998
1891,4.8013363
1892,4.1487274
1893,4.8086743
1894,4.4479475
1895,4.53971
1896,4.2613297
1897,4.2405424
1898,4.344185
1899,5.1099415
1900,4.448132
1901,4.3719754
1902,4.5622563
1903,4.994877
1904,5.4789166
1905,4.8912625
1906,4.722886
1907,4.2110605
1908,4.5349245
1909,4.419927
1910,4.3247004
1911,3.729347
1912,4.207091
1913,4.1243057
1914,4.54919
1915,4.1129847
1916,4.4393296
1917,4.6785045
1918,4.217918
1919,4.5007486
1920,5.46455
1921,5.940383
1922,4.7805886
1923,5.190152
1924,5.5566964
1925,4.735037
1926,4.7206254
1927,5.0247827
1928,4.6186132
1929,4.6063
1930,5.186642
1931,4.0329695
1932,4.265985
1933,4.111012
1934,4.3435235
1935,4.273239
1936,4.7021675
1937,4.3360457
1938,4.3944197
1939,4.5221105
1940,4.200225
1941,4.6858807
1942,4.5060606
1943,4.835366
1944,4.4817348
1945,4.8541937
1946,4.49541
1947,4.174447
1948,3.9771326
1949,4.178417
1950,3.9891665
1951,4.2078147
1952,4.571649
1953,4.109689
1954,4.587704
1955,4.00693
1956,3.987782
1957,4.095145
1958,4.1745286
1959,4.2189984
1960,4.7242594
1961,3.881692
1962,4.203396
1963,4.3558826
1964,4.0705833
1965,4.9157696
1966,5.161293
1967,4.3169565
1968,4.695455
1969,5.171669
1970,4.668775
1971,4.531663
1972,4.4951816
1973,4.750516
1974,4.420819
1975,3.8528976
1976,4.0685406
1977,4.003622
1978,3.5783553
1979,4.2510414
1980,4.5962687
1981,4.2720675
1982,4.2643814
1983,4.3565497
1984,4.8500986
1985,4.095175
1986,4.2805653
1987,4.200365
1988,4.1010766
1989,4.391236
1990,4.586876
1991,4.28378
1992,3.7254992
1993,4.6019053
1994,4.617286
1995,4.2858276
1996,4.5986075
1997,4.1245613
1998,4.403574
1999,4.75819
2000,3.9662898
2001,4.3567767
2002,4.028998
2003,4.418981
2004,4.6890926
2005,5.098522
2006,4.1464705
2007,4.8459253
2008,4.724968
2009,4.7871985
2010,4.777302
2011,5.245144
2012,4.397432
2013,4.5082464
2014,4.8246865
2015,4.1823993
2016,5.45344
2017,5.406027
2018,4.1921253
2019,4.9047246
2020,5.087073
2021,4.994742
2022,5.6568413
2023,4.950839
2024,3.9747884
2025,5.212693
2026,5.591845
2027,4.9168153
2028,4.581336
2029,4.671928
2030,5.673931
2031,4.6905327
2032,4.6796308
2033,4.7539225
2034,4.857116
2035,5.1456447
2036,4.407837
2037,4.486189
2038,4.014883
2039,3.6706235
2040,4.404951
2041,4.249642
2042,4.3595138
2043,4.326343
2044,4.7536445
2045,4.904789
2046,4.231352
2047,5.331862
2048,5.6001687
2049,4.8850336
2050,5.322448
2051,5.142664
2052,5.360652
2053,5.1723266
2054,5.8802524
2055,6.000834
2056,4.961151
2057,5.0093365
2058,5.451648
2059,4.941732
2060,5.2897243
2061,4.800552
2062,5.0559773
2063,5.4507003
2064,5.150011
2065,5.0467772
2066,5.9755845
2067,5.416617
2068,5.291964
2069,5.1289773
2070,4.929381
2071,5.0528684
2072,5.5313478
2073,5.0403266
2074,4.803574
2075,4.7204595
2076,5.7257113
2077,4.211998
2078,4.6356573
2079,4.5018487
2080,5.324164
2081,4.864753
2082,4.87654
2083,5.5653286
2084,5.671892
2085,5.87625
2086,5.6778564
2087,5.6728306
2088,5.227419
2089,5.605566
2090,6.0617986
2091,6.0091257
2092,6.105674
2093,6.441724
2094,5.667756
2095,6.100031
2096,5.2753015
2097,5.576843
2098,4.956326
2099,5.284009
